OrderDetailKey|OrderDetailId|OrderId|ProductId|OrderDetailUnitPrice|Quantity|Discount|OrderKey|CustomerId|EmployeeId|OrderDate|RequiredDate|ShippedDate|ShipVia|Freight|ShipName|ShipAddress|ShipCity|ShipRegion|ShipPostalCode|ShipCountry|ProductKey|ProductName|SupplierId|CategoryId|QuantityPerUnit|ProductUnitPrice|UnitsInStock|UnitsOnOrder|ReorderLevel|Discontinued|CustomerKey|OrderDetailCompanyName|OrderDetailContactName|OrderDetailContactTitle|OrderDetailAddress|OrderDetailCity|OrderDetailRegion|OrderDetailPostalCode|OrderDetailCountry|OrderDetailPhone|OrderDetailFax|EmployeeKey|LastName|FirstName|Title|TitleOfCourtesy|BirthDate|HireDate|EmployeeAddress|EmployeeCity|EmployeeRegion|EmployeePostalCode|EmployeeCountry|HomePhone|Extension|Photo|Notes|ReportsTo|PhotoPath|SupplierKey|SupplierCompanyName|SupplierContactName|SupplierContactTitle|Address|City|Region|PostalCode|Country|SupplierPhone|SupplierFax|HomePage|CategoryKey|CategoryName|Description|OrderDateKey|OrderDateId|OrderDayNameNum|OrderDayNameFull|OrderDayNameAbbrev|OrderMonthNum|OrderMonthFull|OrderMonthAbbrev|OrderDay|OrderYear|OrderWeek|OrderQuarter|OrderHalf|RequiredDateKey|RequiredDateId|RequiredDayNameNum|RequiredDayNameFull|RequiredDayNameAbbrev|RequiredMonthNum|RequiredMonthFull|RequiredMonthAbbrev|RequiredDay|RequiredYear|RequiredWeek|RequiredQuarter|RequiredHalf|ShippedDateKey|ShippedDateId|ShippedDayNameNum|ShippedDayNameFull|ShippedDayNameAbbrev|ShippedMonthNum|ShippedMonthFull|ShippedMonthAbbrev|ShippedDay|ShippedYear|ShippedWeek|ShippedQuarter|ShippedHalf|BirthDateKey|BirthDateId|BirthDayNameNum|BirthDayNameFull|BirthDayNameAbbrev|BirthMonthNum|BirthMonthFull|BirthMonthAbbrev|BirthDay|BirthYear|BirthWeek|BirthQuarter|BirthHalf|HireDateKey|HireDateId|HireDayNameNum|HireDayNameFull|HireDayNameAbbrev|HireMonthNum|HireMonthFull|HireMonthAbbrev|HireDay|HireYear|HireWeek|HireQuarter|HireHalf|ShipperKey|CompanyName|Phone
1963|11008/28|11008|28|45.6|70|0.05|760|ERNSH|7|2014-04-08|2014-05-06|Unknown Value|3|79.46|Ernst Handel|Kirchgasse 6|Graz|Western Europe|8010|Austria|27|Rössle Sauerkraut|12|7|25 - 825 g cans|45.6|26|0|0|1|19.0|Ernst Handel|Roland Mendel|Sales Manager|Kirchgasse 6|Graz|Western Europe|8010|Austria|7675-3425|7675-3426|6|King|Robert|Sales Representative|Mr.|1992-05-29|2026-01-02|Edgeham Hollow Winchester Way|London|British Isles|RG1 9SP|UK|(71) 555-5598|465|Unknown Value|Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled 'Selling in Europe,' he was transferred to the London office in March 1993.|5.0|http://accweb/emmployees/davolio.bmp|11|Plutzer Lebensmittelgroßmärkte AG|Martin Bein|International Marketing Mgr.|Bogenallee 51|Frankfurt|Western Europe|60439|Germany|(069) 992755|Unknown Value|Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#|6|Produce|Dried fruit and bean curd|41735|41735|2|Tuesday|Tue|4|April|Apr|8|2014|15|2|1|41763|41763|2|Tuesday|Tue|5|May|May|6|2014|19|2|1||||||||||||||33751|33751|5|Friday|Fri|5|May|May|29|1992|22|2|1|46022|46022|5|Friday|Fri|1|January|Jan|2|2026|1|1|1|2|Federal Shipping|(503) 555-9931
1964|11008/34|11008|34|14.0|90|0.05|760|ERNSH|7|2014-04-08|2014-05-06|Unknown Value|3|79.46|Ernst Handel|Kirchgasse 6|Graz|Western Europe|8010|Austria|33|Sasquatch Ale|16|1|24 - 12 oz bottles|14.0|111|0|15|0|19.0|Ernst Handel|Roland Mendel|Sales Manager|Kirchgasse 6|Graz|Western Europe|8010|Austria|7675-3425|7675-3426|6|King|Robert|Sales Representative|Mr.|1992-05-29|2026-01-02|Edgeham Hollow Winchester Way|London|British Isles|RG1 9SP|UK|(71) 555-5598|465|Unknown Value|Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled 'Selling in Europe,' he was transferred to the London office in March 1993.|5.0|http://accweb/emmployees/davolio.bmp|15|Bigfoot Breweries|Cheryl Saylor|Regional Account Rep.|3400 - 8th Avenue Suite 210|Bend|North America|97101|USA|(503) 555-9931|Unknown Value|Unknown Value|0|Beverages|Soft drinks, coffees, teas, beers, and ales|41735|41735|2|Tuesday|Tue|4|April|Apr|8|2014|15|2|1|41763|41763|2|Tuesday|Tue|5|May|May|6|2014|19|2|1||||||||||||||33751|33751|5|Friday|Fri|5|May|May|29|1992|22|2|1|46022|46022|5|Friday|Fri|1|January|Jan|2|2026|1|1|1|2|Federal Shipping|(503) 555-9931
1965|11008/71|11008|71|21.5|21|0.0|760|ERNSH|7|2014-04-08|2014-05-06|Unknown Value|3|79.46|Ernst Handel|Kirchgasse 6|Graz|Western Europe|8010|Austria|70|Flotemysost|15|4|10 - 500 g pkgs.|21.5|26|0|0|0|19.0|Ernst Handel|Roland Mendel|Sales Manager|Kirchgasse 6|Graz|Western Europe|8010|Austria|7675-3425|7675-3426|6|King|Robert|Sales Representative|Mr.|1992-05-29|2026-01-02|Edgeham Hollow Winchester Way|London|British Isles|RG1 9SP|UK|(71) 555-5598|465|Unknown Value|Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled 'Selling in Europe,' he was transferred to the London office in March 1993.|5.0|http://accweb/emmployees/davolio.bmp|14|Norske Meierier|Beate Vileid|Marketing Manager|Hatlevegen 5|Sandvika|Scandinavia|1320|Norway|(0)2-953010|Unknown Value|Unknown Value|3|Dairy Products|Cheeses|41735|41735|2|Tuesday|Tue|4|April|Apr|8|2014|15|2|1|41763|41763|2|Tuesday|Tue|5|May|May|6|2014|19|2|1||||||||||||||33751|33751|5|Friday|Fri|5|May|May|29|1992|22|2|1|46022|46022|5|Friday|Fri|1|January|Jan|2|2026|1|1|1|2|Federal Shipping|(503) 555-9931
1966|11009/24|11009|24|4.5|12|0.0|761|GODOS|2|2014-04-08|2014-05-06|2014-04-10|1|59.11|Godos Cocina Típica|C/ Romero, 33|Sevilla|Southern Europe|41101|Spain|23|Guaraná Fantástica|10|1|12 - 355 ml cans|4.5|20|0|0|1|29.0|Godos Cocina Típica|José Pedro Freyre|Sales Manager|C/ Romero, 33|Sevilla|Southern Europe|41101|Spain|(95) 555 82 82|Unknown Value|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|9|Refrescos Americanas LTDA|Carlos Diaz|Marketing Manager|Av. das Americanas 12.890|Sao Paulo|South America|5442|Brazil|(11) 555 4640|Unknown Value|Unknown Value|0|Beverages|Soft drinks, coffees, teas, beers, and ales|41735|41735|2|Tuesday|Tue|4|April|Apr|8|2014|15|2|1|41763|41763|2|Tuesday|Tue|5|May|May|6|2014|19|2|1|41737.0|41737.0|4|Thursday|Thu|4.0|April|Apr|10.0|2014.0|15.0|2.0|1.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|0|Speedy Express|(503) 555-9831
1967|11009/36|11009|36|19.0|18|0.25|761|GODOS|2|2014-04-08|2014-05-06|2014-04-10|1|59.11|Godos Cocina Típica|C/ Romero, 33|Sevilla|Southern Europe|41101|Spain|35|Inlagd Sill|17|8|24 - 250 g  jars|19.0|112|0|20|0|29.0|Godos Cocina Típica|José Pedro Freyre|Sales Manager|C/ Romero, 33|Sevilla|Southern Europe|41101|Spain|(95) 555 82 82|Unknown Value|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|16|Svensk Sjöföda AB|Michael Björn|Sales Representative|Brovallavägen 231|Stockholm|Northern Europe|S-123 45|Sweden|08-123 45 67|Unknown Value|Unknown Value|7|Seafood|Seaweed and fish|41735|41735|2|Tuesday|Tue|4|April|Apr|8|2014|15|2|1|41763|41763|2|Tuesday|Tue|5|May|May|6|2014|19|2|1|41737.0|41737.0|4|Thursday|Thu|4.0|April|Apr|10.0|2014.0|15.0|2.0|1.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|0|Speedy Express|(503) 555-9831
1968|11009/60|11009|60|34.0|9|0.0|761|GODOS|2|2014-04-08|2014-05-06|2014-04-10|1|59.11|Godos Cocina Típica|C/ Romero, 33|Sevilla|Southern Europe|41101|Spain|59|Camembert Pierrot|28|4|15 - 300 g rounds|34.0|19|0|0|0|29.0|Godos Cocina Típica|José Pedro Freyre|Sales Manager|C/ Romero, 33|Sevilla|Southern Europe|41101|Spain|(95) 555 82 82|Unknown Value|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|27|Gai pâturage|Eliane Noz|Sales Representative|Bat. B 3, rue des Alpes|Annecy|Western Europe|74000|France|38.76.98.06|38.76.98.58|Unknown Value|3|Dairy Products|Cheeses|41735|41735|2|Tuesday|Tue|4|April|Apr|8|2014|15|2|1|41763|41763|2|Tuesday|Tue|5|May|May|6|2014|19|2|1|41737.0|41737.0|4|Thursday|Thu|4.0|April|Apr|10.0|2014.0|15.0|2.0|1.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|0|Speedy Express|(503) 555-9831
1969|11010/7|11010|7|30.0|20|0.0|762|REGGC|2|2014-04-09|2014-05-07|2014-04-21|2|28.71|Reggiani Caseifici|Strada Provinciale 124|Reggio Emilia|Southern Europe|42100|Italy|6|Uncle Bob's Organic Dried Pears|3|7|12 - 1 lb pkgs.|30.0|15|0|10|0|65.0|Reggiani Caseifici|Maurizio Moroni|Sales Associate|Strada Provinciale 124|Reggio Emilia|Southern Europe|42100|Italy|0522-556721|0522-556722|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|2|Grandma Kelly's Homestead|Regina Murphy|Sales Representative|707 Oxford Rd.|Ann Arbor|North America|48104|USA|(313) 555-5735|(313) 555-3349|Unknown Value|6|Produce|Dried fruit and bean curd|41736|41736|3|Wednesday|Wed|4|April|Apr|9|2014|15|2|1|41764|41764|3|Wednesday|Wed|5|May|May|7|2014|19|2|1|41748.0|41748.0|1|Monday|Mon|4.0|April|Apr|21.0|2014.0|17.0|2.0|1.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|1|United Package|(503) 555-3199
1970|11010/24|11010|24|4.5|10|0.0|762|REGGC|2|2014-04-09|2014-05-07|2014-04-21|2|28.71|Reggiani Caseifici|Strada Provinciale 124|Reggio Emilia|Southern Europe|42100|Italy|23|Guaraná Fantástica|10|1|12 - 355 ml cans|4.5|20|0|0|1|65.0|Reggiani Caseifici|Maurizio Moroni|Sales Associate|Strada Provinciale 124|Reggio Emilia|Southern Europe|42100|Italy|0522-556721|0522-556722|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|9|Refrescos Americanas LTDA|Carlos Diaz|Marketing Manager|Av. das Americanas 12.890|Sao Paulo|South America|5442|Brazil|(11) 555 4640|Unknown Value|Unknown Value|0|Beverages|Soft drinks, coffees, teas, beers, and ales|41736|41736|3|Wednesday|Wed|4|April|Apr|9|2014|15|2|1|41764|41764|3|Wednesday|Wed|5|May|May|7|2014|19|2|1|41748.0|41748.0|1|Monday|Mon|4.0|April|Apr|21.0|2014.0|17.0|2.0|1.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|1|United Package|(503) 555-3199
1971|11011/58|11011|58|13.25|40|0.05|763|ALFKI|3|2014-04-09|2014-05-07|2014-04-13|1|1.21|Alfred's Futterkiste|Obere Str. 57|Berlin|Western Europe|12209|Germany|57|Escargots de Bourgogne|27|8|24 pieces|13.25|62|0|20|0|0.0|Alfreds Futterkiste|Maria Anders|Sales Representative|Obere Str. 57|Berlin|Western Europe|12209|Germany|030-0074321|030-0076545|2|Leverling|Janet|Sales Representative|Ms.|1995-08-30|2024-04-01|722 Moss Bay Blvd.|Kirkland|North America|98033|USA|(206) 555-3412|3355|Unknown Value|Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.|2.0|http://accweb/emmployees/leverling.bmp|26|Escargots Nouveaux|Marie Delamare|Sales Manager|22, rue H. Voiron|Montceau|Western Europe|71300|France|85.57.00.07|Unknown Value|Unknown Value|7|Seafood|Seaweed and fish|41736|41736|3|Wednesday|Wed|4|April|Apr|9|2014|15|2|1|41764|41764|3|Wednesday|Wed|5|May|May|7|2014|19|2|1|41740.0|41740.0|0|Sunday|Sun|4.0|April|Apr|13.0|2014.0|15.0|2.0|1.0|34939|34939|3|Wednesday|Wed|8|August|Aug|30|1995|35|3|2|45381|45381|1|Monday|Mon|4|April|Apr|1|2024|14|2|1|0|Speedy Express|(503) 555-9831
1972|11011/71|11011|71|21.5|20|0.0|763|ALFKI|3|2014-04-09|2014-05-07|2014-04-13|1|1.21|Alfred's Futterkiste|Obere Str. 57|Berlin|Western Europe|12209|Germany|70|Flotemysost|15|4|10 - 500 g pkgs.|21.5|26|0|0|0|0.0|Alfreds Futterkiste|Maria Anders|Sales Representative|Obere Str. 57|Berlin|Western Europe|12209|Germany|030-0074321|030-0076545|2|Leverling|Janet|Sales Representative|Ms.|1995-08-30|2024-04-01|722 Moss Bay Blvd.|Kirkland|North America|98033|USA|(206) 555-3412|3355|Unknown Value|Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.|2.0|http://accweb/emmployees/leverling.bmp|14|Norske Meierier|Beate Vileid|Marketing Manager|Hatlevegen 5|Sandvika|Scandinavia|1320|Norway|(0)2-953010|Unknown Value|Unknown Value|3|Dairy Products|Cheeses|41736|41736|3|Wednesday|Wed|4|April|Apr|9|2014|15|2|1|41764|41764|3|Wednesday|Wed|5|May|May|7|2014|19|2|1|41740.0|41740.0|0|Sunday|Sun|4.0|April|Apr|13.0|2014.0|15.0|2.0|1.0|34939|34939|3|Wednesday|Wed|8|August|Aug|30|1995|35|3|2|45381|45381|1|Monday|Mon|4|April|Apr|1|2024|14|2|1|0|Speedy Express|(503) 555-9831
1973|11012/19|11012|19|9.2|50|0.05|764|FRANK|1|2014-04-09|2014-04-23|2014-04-17|3|242.95|Frankenversand|Berliner Platz 43|München|Western Europe|80805|Germany|18|Teatime Chocolate Biscuits|8|3|10 boxes x 12 pieces|9.2|25|0|5|0|24.0|Frankenversand|Peter Franken|Marketing Manager|Berliner Platz 43|München|Western Europe|80805|Germany|089-0877310|089-0877451|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|7|Specialty Biscuits, Ltd.|Peter Wilson|Sales Representative|29 King's Way|Manchester|British Isles|M14 GSD|UK|(161) 555-4448|Unknown Value|Unknown Value|2|Confections|Desserts, candies, and sweet breads|41736|41736|3|Wednesday|Wed|4|April|Apr|9|2014|15|2|1|41750|41750|3|Wednesday|Wed|4|April|Apr|23|2014|17|2|1|41744.0|41744.0|4|Thursday|Thu|4.0|April|Apr|17.0|2014.0|16.0|2.0|1.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|2|Federal Shipping|(503) 555-9931
1974|11012/60|11012|60|34.0|36|0.05|764|FRANK|1|2014-04-09|2014-04-23|2014-04-17|3|242.95|Frankenversand|Berliner Platz 43|München|Western Europe|80805|Germany|59|Camembert Pierrot|28|4|15 - 300 g rounds|34.0|19|0|0|0|24.0|Frankenversand|Peter Franken|Marketing Manager|Berliner Platz 43|München|Western Europe|80805|Germany|089-0877310|089-0877451|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|27|Gai pâturage|Eliane Noz|Sales Representative|Bat. B 3, rue des Alpes|Annecy|Western Europe|74000|France|38.76.98.06|38.76.98.58|Unknown Value|3|Dairy Products|Cheeses|41736|41736|3|Wednesday|Wed|4|April|Apr|9|2014|15|2|1|41750|41750|3|Wednesday|Wed|4|April|Apr|23|2014|17|2|1|41744.0|41744.0|4|Thursday|Thu|4.0|April|Apr|17.0|2014.0|16.0|2.0|1.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|2|Federal Shipping|(503) 555-9931
1975|11012/71|11012|71|21.5|60|0.05|764|FRANK|1|2014-04-09|2014-04-23|2014-04-17|3|242.95|Frankenversand|Berliner Platz 43|München|Western Europe|80805|Germany|70|Flotemysost|15|4|10 - 500 g pkgs.|21.5|26|0|0|0|24.0|Frankenversand|Peter Franken|Marketing Manager|Berliner Platz 43|München|Western Europe|80805|Germany|089-0877310|089-0877451|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|14|Norske Meierier|Beate Vileid|Marketing Manager|Hatlevegen 5|Sandvika|Scandinavia|1320|Norway|(0)2-953010|Unknown Value|Unknown Value|3|Dairy Products|Cheeses|41736|41736|3|Wednesday|Wed|4|April|Apr|9|2014|15|2|1|41750|41750|3|Wednesday|Wed|4|April|Apr|23|2014|17|2|1|41744.0|41744.0|4|Thursday|Thu|4.0|April|Apr|17.0|2014.0|16.0|2.0|1.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|2|Federal Shipping|(503) 555-9931
1976|11013/23|11013|23|9.0|10|0.0|765|ROMEY|2|2014-04-09|2014-05-07|2014-04-10|1|32.99|Romero y tomillo|Gran Vía, 1|Madrid|Southern Europe|28001|Spain|22|Tunnbröd|9|5|12 - 250 g pkgs.|9.0|61|0|25|0|68.0|Romero y tomillo|Alejandra Camino|Accounting Manager|Gran Vía, 1|Madrid|Southern Europe|28001|Spain|(91) 745 6200|(91) 745 6210|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|8|PB Knäckebröd AB|Lars Peterson|Sales Agent|Kaloadagatan 13|Göteborg|Northern Europe|S-345 67|Sweden|031-987 65 43|031-987 65 91|Unknown Value|4|Grains/Cereals|Breads, crackers, pasta, and cereal|41736|41736|3|Wednesday|Wed|4|April|Apr|9|2014|15|2|1|41764|41764|3|Wednesday|Wed|5|May|May|7|2014|19|2|1|41737.0|41737.0|4|Thursday|Thu|4.0|April|Apr|10.0|2014.0|15.0|2.0|1.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|0|Speedy Express|(503) 555-9831
1977|11013/42|11013|42|14.0|4|0.0|765|ROMEY|2|2014-04-09|2014-05-07|2014-04-10|1|32.99|Romero y tomillo|Gran Vía, 1|Madrid|Southern Europe|28001|Spain|41|Singaporean Hokkien Fried Mee|20|5|32 - 1 kg pkgs.|14.0|26|0|0|1|68.0|Romero y tomillo|Alejandra Camino|Accounting Manager|Gran Vía, 1|Madrid|Southern Europe|28001|Spain|(91) 745 6200|(91) 745 6210|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|19|Leka Trading|Chandra Leka|Owner|471 Serangoon Loop, Suite #402|Singapore|South-East Asia|0512|Singapore|555-8787|Unknown Value|Unknown Value|4|Grains/Cereals|Breads, crackers, pasta, and cereal|41736|41736|3|Wednesday|Wed|4|April|Apr|9|2014|15|2|1|41764|41764|3|Wednesday|Wed|5|May|May|7|2014|19|2|1|41737.0|41737.0|4|Thursday|Thu|4.0|April|Apr|10.0|2014.0|15.0|2.0|1.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|0|Speedy Express|(503) 555-9831
1978|11013/45|11013|45|9.5|20|0.0|765|ROMEY|2|2014-04-09|2014-05-07|2014-04-10|1|32.99|Romero y tomillo|Gran Vía, 1|Madrid|Southern Europe|28001|Spain|44|Rogede sild|21|8|1k pkg.|9.5|5|70|15|0|68.0|Romero y tomillo|Alejandra Camino|Accounting Manager|Gran Vía, 1|Madrid|Southern Europe|28001|Spain|(91) 745 6200|(91) 745 6210|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|20|Lyngbysild|Niels Petersen|Sales Manager|Lyngbysild Fiskebakken 10|Lyngby|Northern Europe|2800|Denmark|43844108|43844115|Unknown Value|7|Seafood|Seaweed and fish|41736|41736|3|Wednesday|Wed|4|April|Apr|9|2014|15|2|1|41764|41764|3|Wednesday|Wed|5|May|May|7|2014|19|2|1|41737.0|41737.0|4|Thursday|Thu|4.0|April|Apr|10.0|2014.0|15.0|2.0|1.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|0|Speedy Express|(503) 555-9831
1979|11013/68|11013|68|12.5|2|0.0|765|ROMEY|2|2014-04-09|2014-05-07|2014-04-10|1|32.99|Romero y tomillo|Gran Vía, 1|Madrid|Southern Europe|28001|Spain|67|Scottish Longbreads|8|3|10 boxes x 8 pieces|12.5|6|10|15|0|68.0|Romero y tomillo|Alejandra Camino|Accounting Manager|Gran Vía, 1|Madrid|Southern Europe|28001|Spain|(91) 745 6200|(91) 745 6210|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|7|Specialty Biscuits, Ltd.|Peter Wilson|Sales Representative|29 King's Way|Manchester|British Isles|M14 GSD|UK|(161) 555-4448|Unknown Value|Unknown Value|2|Confections|Desserts, candies, and sweet breads|41736|41736|3|Wednesday|Wed|4|April|Apr|9|2014|15|2|1|41764|41764|3|Wednesday|Wed|5|May|May|7|2014|19|2|1|41737.0|41737.0|4|Thursday|Thu|4.0|April|Apr|10.0|2014.0|15.0|2.0|1.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|0|Speedy Express|(503) 555-9831
